g1	g2	classe	cfopi	descri_simplif	dfi	aaaamm	valconGia	valconEfd	valconDif	icmsGia	icmsEfd	icmsDif	icmsstGia	icmsstEfd	icmsstDif
4-Ativo	04z - Ativo Imobilizado - Outros	E909	1909	Retorno de bem remetido por conta de contrato de comodato	D	202008	-50550,13	-50550,13	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	1909	Retorno de bem remetido por conta de contrato de comodato	D	202009	-359488,6	-359488,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	1909	Retorno de bem remetido por conta de contrato de comodato	D	202010	-12642,24	-12642,24	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	2909	Retorno de bem remetido por conta de contrato de comodato	F	202001	-92924,56	-92924,56	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	2909	Retorno de bem remetido por conta de contrato de comodato	F	202003	-40000,0	-40000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	2909	Retorno de bem remetido por conta de contrato de comodato	F	202005	-64757,1	-64757,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	2909	Retorno de bem remetido por conta de contrato de comodato	F	202006	-574639,59	-574639,59	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	2909	Retorno de bem remetido por conta de contrato de comodato	F	202007	-490828,17	-490828,17	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	2909	Retorno de bem remetido por conta de contrato de comodato	F	202008	-903502,76	-903502,76	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	2909	Retorno de bem remetido por conta de contrato de comodato	F	202009	-264000,0	-264000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	2909	Retorno de bem remetido por conta de contrato de comodato	F	202010	-130545,67	-130545,67	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	2909	Retorno de bem remetido por conta de contrato de comodato	F	202011	-149500,0	-149500,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	E909	2909	Retorno de bem remetido por conta de contrato de comodato	F	202012	-681666,83	-681666,83	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S551	5551	Venda de bem do ativo imobilizado	D	202006	200,0	200,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S551	5551	Venda de bem do ativo imobilizado	D	202008	5343,31	5343,31	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S551	5551	Venda de bem do ativo imobilizado	D	202010	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S551	5551	Venda de bem do ativo imobilizado	D	202012	5347940,3	5347940,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S551	6551	Venda de bem do ativo imobilizado	F	202012	15333,0	15333,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202002	155000,0	155000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202003	94370,51	94370,51	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202004	1034464,22	1034464,22	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202005	20000,0	20000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202006	409627,02	409627,02	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202007	131100,0	131100,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202008	110622,46	110622,46	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202009	149978,98	149978,98	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202010	20000,0	20000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202011	320331,7	320331,7	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S554	5554	Remessa de bem do At.Imobilizado p/Uso Fora do Estab.	D	202012	159144,98	159144,98	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202001	158968,97	158968,97	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202002	329757,77	329757,77	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202003	1589841,75	1589841,75	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202004	404638,92	404638,92	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202005	408314,42	408314,42	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202006	1090454,34	1090454,34	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202007	1071038,92	1071038,92	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202008	537936,35	537936,35	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202009	770967,29	770967,29	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202010	348213,14	348213,14	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202011	509131,78	509131,78	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	5908	Remessa de bem por conta de contrato de comodato	D	202012	207819,19	207819,19	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202001	58000,0	58000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202002	642289,96	642289,96	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202003	336130,24	336130,24	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202004	875621,83	875621,83	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202005	198377,77	198377,77	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202006	1683284,17	1683284,17	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202007	496323,91	496323,91	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202008	835922,88	835922,88	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202009	1461606,05	1461606,05	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202010	345487,28	345487,28	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202011	2180854,3	2180854,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S908	6908	Remessa de bem por conta de contrato de comodato	F	202012	220357,68	220357,68	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S909	5909	Retorno de bem recebido por conta de contrato de comodato	D	202003	2800,0	2800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S909	5909	Retorno de bem recebido por conta de contrato de comodato	D	202010	2800,0	2800,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	04z - Ativo Imobilizado - Outros	S909	6909	Retorno de bem recebido por conta de contrato de comodato	F	202001	20000,0	20000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202001	-356445,64	-356445,64	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202002	-1158261,79	-1158261,79	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202003	-509432,18	-509432,18	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202004	-553265,56	-553265,56	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202006	-686225,14	-686225,14	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202007	-496941,43	-496941,43	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202008	-1015775,3	-1015775,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202009	-237563,4	-237563,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202010	-693135,58	-693135,58	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202011	-56006,92	-56006,92	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	1552	Transferência de bem do ativo imobilizado - Entrada	D	202012	-8618233,09	-8618233,09	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	2552	Transferência de bem do ativo imobilizado - Entrada	F	202001	-142499,3	-142499,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	2552	Transferência de bem do ativo imobilizado - Entrada	F	202002	-261788,29	-261788,29	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	2552	Transferência de bem do ativo imobilizado - Entrada	F	202003	-82836,15	-82836,15	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	2552	Transferência de bem do ativo imobilizado - Entrada	F	202005	-61725,53	-61725,53	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	2552	Transferência de bem do ativo imobilizado - Entrada	F	202008	-84794,79	-84794,79	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	E552	2552	Transferência de bem do ativo imobilizado - Entrada	F	202012	-44393,23	-44393,23	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202001	110654,45	110654,45	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202002	53114,46	53114,46	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202003	415600,93	415600,93	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202004	24130,92	24130,92	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202005	126540,12	126540,12	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202006	87226,18	87226,18	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202007	167754,17	167754,17	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202008	295855,21	295855,21	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202009	503435,44	503435,44	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202010	234613,21	234613,21	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202011	200681,59	200681,59	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	5552	Transferência de bem do ativo imobilizado - Saída	D	202012	108791,15	108791,15	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	6552	Transferência de bem do ativo imobilizado - Saída	F	202001	98301,93	98301,93	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	6552	Transferência de bem do ativo imobilizado - Saída	F	202002	44867,66	44867,66	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	6552	Transferência de bem do ativo imobilizado - Saída	F	202003	75923,15	75923,15	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	6552	Transferência de bem do ativo imobilizado - Saída	F	202004	79685,76	79685,76	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	6552	Transferência de bem do ativo imobilizado - Saída	F	202005	99506,56	99506,56	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	6552	Transferência de bem do ativo imobilizado - Saída	F	202006	64902,8	64902,8	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	6552	Transferência de bem do ativo imobilizado - Saída	F	202007	28023,91	28023,91	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	6552	Transferência de bem do ativo imobilizado - Saída	F	202008	50158,31	50158,31	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	6552	Transferência de bem do ativo imobilizado - Saída	F	202009	38627,92	38627,92	0,0	0,0	0,0	0,0	0,0	0,0	0,0
4-Ativo	14 - Transf.Ativo Imobilizado	S552	6552	Transferência de bem do ativo imobilizado - Saída	F	202010	817,75	817,75	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	E904	1904	Retorno de remessa para venda fora do estabelecimento	D	202001	-163768,59	-163768,59	0,0	-23724,61	-23724,61	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	E904	1904	Retorno de remessa para venda fora do estabelecimento	D	202004	-2329570,54	-2329570,54	0,0	-335401,98	-335401,98	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	E904	1904	Retorno de remessa para venda fora do estabelecimento	D	202005	-174814,63	-174814,63	0,0	-28761,2	-28761,2	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	E904	1904	Retorno de remessa para venda fora do estabelecimento	D	202006	-521065,51	-521065,51	0,0	-83914,97	-83914,97	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	E904	1904	Retorno de remessa para venda fora do estabelecimento	D	202007	-177568,23	-177568,23	0,0	-25943,77	-25943,77	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	E904	1904	Retorno de remessa para venda fora do estabelecimento	D	202008	-293531,41	-293531,41	0,0	-41218,68	-41218,68	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	E904	1904	Retorno de remessa para venda fora do estabelecimento	D	202009	-340075,34	-340075,34	0,0	-57305,41	-57305,41	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	E904	1904	Retorno de remessa para venda fora do estabelecimento	D	202010	-803420,6	-803420,6	0,0	-132290,09	-132290,09	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	E904	1904	Retorno de remessa para venda fora do estabelecimento	D	202011	-1733982,71	-1733982,71	0,0	-289273,49	-289273,49	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202001	613472,07	613472,07	0,0	107450,34	107450,34	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202002	174693,55	174693,55	0,0	27907,79	27907,79	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202003	39345,07	39345,07	0,0	6025,9	6025,9	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202004	280305,23	280305,23	0,0	48932,45	48932,45	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202005	232815,88	232815,88	0,0	38305,74	38305,74	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202006	492125,45	492125,45	0,0	78251,46	78251,46	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202007	201510,79	201510,79	0,0	29320,43	29320,43	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202008	448811,61	448811,61	0,0	66040,93	66040,93	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202009	339303,35	339303,35	0,0	57276,7	57276,7	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202010	386404,61	386404,61	0,0	65454,18	65454,18	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01n - Produção Não ST	S904	5904	Remessa para venda fora do estabelecimento	D	202011	91593,79	91593,79	0,0	15219,81	15219,81	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E912	1912	Entrada de mercadoria ou bem recebido para demonstração	D	202006	-8900,09	-8900,09	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E912	1912	Entrada de mercadoria ou bem recebido para demonstração	D	202008	-6000,0	-6000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E913	1913	Retorno de mercadoria ou bem remetido para demonstração	D	202012	-6514,0	-6514,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E913	2913	Retorno de mercadoria ou bem remetido para demonstração	F	202004	-470000,0	-470000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E913	2913	Retorno de mercadoria ou bem remetido para demonstração	F	202012	-11718,44	-11718,44	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202001	-463635,18	-463635,18	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202002	-712829,13	-712829,13	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202003	-1008232,99	-1008232,99	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202004	-485006,83	-485006,83	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202005	-600209,28	-600209,28	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202006	-827736,27	-827736,27	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202007	-987517,65	-987517,65	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202008	-710908,45	-710908,45	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202009	-596273,51	-596273,51	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202010	-737298,58	-737298,58	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202011	-407188,36	-407188,36	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	1915	Entrada de mercadoria ou bem recebido para conserto ou reparo	D	202012	-767053,43	-767053,43	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202001	-573048,66	-573048,66	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202002	-270000,0	-270000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202003	-285656,68	-285656,68	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202004	-258664,78	-258664,78	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202005	-221310,66	-221310,66	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202006	-165500,3	-165500,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202007	-372909,42	-372909,42	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202008	-199345,96	-199345,96	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202009	-90209,33	-90209,33	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202010	-419796,79	-419796,79	0,0	0,0	0,0	0,0	0,0	0,0	0,0
5-Entradas/Saídas	01z - Produção - Outros	E915	2915	Entrada de mercadoria ou bem recebido para conserto ou reparo	F	202011	-91000,0	-91000,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
